Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.9015,31.1907578233856,7.58240620777193,23.63116665999,428.150878323343,38.9622911952467,14.6342041446275,B-C
26.71,0.0009484,0.902,31.190757688866,7.58240599737939,23.6311667393976,428.150878322286,37.1128071922515,14.6920439565237,B-C
26.71,0.0009484,0.9025,31.1907575713039,7.58240603305078,23.6311665841048,428.150878322262,25.6850490772499,14.7288745335533,B-C
26.71,0.0009484,0.903,31.1907575696519,7.58240581333612,23.6311668041388,428.150878321683,22.1546144008902,14.7287769260665,B-C
26.71,0.0009484,0.9035,31.1907572577645,7.58240593012763,23.6311663700069,428.150878354843,12.6592260599212,14.7044372773938,B-C
26.71,0.0009484,0.904,31.190757152132,7.58240580663462,23.6311663959373,428.150878349528,6.38268322969272,14.6448702431923,B-C
26.71,0.0009484,0.9045,31.1907568491779,7.58240589677499,23.6311659943114,428.150878349666,3.68828399520582,14.5701705380124,B-C
26.71,0.0009484,0.905,31.1907567202254,7.5824058873035,23.6311658767293,428.150878349768,-2.17572260763792,14.4728626445803,B-C
26.71,0.0009484,0.9055,31.1907563775906,7.58240583644608,23.6311655807012,428.150878350065,0.833795586135995,14.3783337733833,B-C
26.71,0.0009484,0.906,31.1907560750112,7.5824058361872,23.6311652799235,428.150878350629,-0.485356385006542,14.2806720891679,B-C
26.71,0.0009484,0.9065,31.1907557873271,7.58240564300469,23.6311651875573,428.150878350974,4.67944098793766,14.2029519396019,B-C
26.71,0.0009484,0.907,31.190755253952,7.58240545019964,23.6311648545209,428.150878351477,10.9092027512235,14.1401397541835,B-C
26.71,0.0009484,0.9075,31.1907550463719,7.58240534739891,23.6311647471302,428.150878289319,14.5075175570407,14.1106649031806,B-C
26.71,0.0009484,0.908,31.1907545153274,7.58240497030866,23.6311646029454,428.150878289961,26.4246077094876,14.1032201695508,B-C
26.71,0.0009484,0.9085,31.1907543227307,7.58240495985038,23.631164418824,428.150878290168,27.9525108845935,14.1357349793566,B-C
26.71,0.0009484,0.909,31.1907539184056,7.58240448197041,23.6311645033216,428.150878290789,40.8572481880105,14.1854833202448,B-C
26.71,0.0009484,0.9095,31.1907536650863,7.58240446327115,23.631164267326,428.150878291162,40.7332551437304,14.2685814932562,B-C
26.71,0.0009484,0.91,31.1907535125531,7.58240391242065,23.6311646802811,428.150878100124,49.063143250286,14.3560638141446,B-C
26.71,0.0009484,0.9105,31.1907532750656,7.58240388925968,23.6311644658004,428.150878100589,47.5387992812292,14.4595188318217,B-C
26.71,0.0009484,0.911,31.1907531678474,7.58240368126043,23.6311645706991,428.150878061304,45.8616192977108,14.5488244076844,B-C
26.71,0.0009484,0.9115,31.1907529516766,7.58240351257551,23.631164525134,428.150878061546,44.3779576929885,14.6357808527931,B-C
26.71,0.0009484,0.912,31.1907529751656,7.58240351778511,23.6311645422645,428.150878061603,34.5388876695483,14.6910287241847,B-C
26.71,0.0009484,0.9125,31.1907528142576,7.58240331672688,23.6311645856894,428.150878061829,31.3064495846157,14.7289944457329,B-C
26.71,0.0009484,0.913,31.1907527236996,7.58240358084744,23.6311642241594,428.15087806166,19.1305597293356,14.7292013781508,B-C
26.71,0.0009484,0.9135,31.1907526435132,7.58240341439126,23.6311643151268,428.150878061789,13.5154213509598,14.7032774010822,B-C
26.71,0.0009484,0.914,31.1907523724592,7.58240365648512,23.6311637975514,428.150878061763,6.79232685791274,14.6458569080224,B-C
26.71,0.0009484,0.9145,31.1907524365238,7.582403730693,23.6311637825896,428.150878069763,-0.724665339592218,14.5692742469988,B-C
26.71,0.0009484,0.915,31.190752132073,7.5824038603089,23.6311633430106,428.150878069847,-0.332546070281604,14.4730666369872,B-C
26.71,0.0009484,0.9155,31.1907519625752,7.58240395296932,23.6311630816771,428.150878070186,-4.519372892939,14.3786367190897,B-C
26.71,0.0009484,0.916,31.190751619267,7.58240386638799,23.6311628267012,428.15087807066,0.787847037032906,14.2800869221436,B-C
26.71,0.0009484,0.9165,31.1907514172798,7.58240412415726,23.631162351651,428.150878070611,3.81010078142678,14.2040894802315,B-C
26.71,0.0009484,0.917,31.190751125341,7.58240400444387,23.6311621802473,428.150878070866,9.79457179244617,14.139244249532,B-C
26.71,0.0009484,0.9175,31.1907506375564,7.5824039782122,23.6311617185624,428.150878071616,20.1016532424056,14.1118976759724,B-C
26.71,0.0009484,0.918,31.1907504025951,7.58240402483633,23.6311614275376,428.150878326836,23.9152641356742,14.1024692138143,B-C
26.71,0.0009484,0.9185,31.1907499100875,7.58240375600911,23.6311612096766,428.150878327358,36.8883817833786,14.1364593448439,B-C
26.71,0.0009484,0.919,31.1907498001768,7.5824039147056,23.6311609341893,428.150878348316,37.1551307092843,14.1849662958035,B-C
26.71,0.0009484,0.9195,31.1907493565284,7.58240361205662,23.6311607979597,428.150878348546,47.1864595180337,14.2681705963027,B-C
26.71,0.0009484,0.92,31.1907492277231,7.5824036965809,23.6311605820639,428.150878348544,44.5545442150593,14.3568276399494,B-C
26.71,0.0009484,0.9205,31.1907489683646,7.58240342669477,23.6311605970857,428.150878447844,47.5338558990657,14.4579166825353,B-C
26.71,0.0009484,0.921,31.1907487797795,7.58240342598894,23.6311604087935,428.150878448053,45.9076983512169,14.550371377864,B-C
26.71,0.0009484,0.9215,31.1907487676536,7.58240336333563,23.6311604611732,428.15087844811,38.9622914577928,14.634204145724,B-C
26.71,0.0009484,0.922,31.190748571619,7.58240323972393,23.6311603910631,428.150878449672,37.1128074046538,14.6920439583505,B-C
26.71,0.0009484,0.9225,31.1907486539063,7.5824035113916,23.6311601995211,428.150878449468,25.6850492201804,14.7288745288157,B-C
26.71,0.0009484,0.923,31.190748479044,7.58240330838018,23.6311602322963,428.150878450469,22.154614431845,14.7287769203165,B-C
26.71,0.0009484,0.9235,31.1907486518814,7.58240381533509,23.6311598915412,428.150878414344,12.6592256842678,14.7044372740865,B-C
26.71,0.0009484,0.924,31.190748720138,7.58240384033736,23.631159934752,428.150878419847,6.3826827725345,14.6448702417607,B-C
26.71,0.0009484,0.9245,31.1907485761329,7.58240416521701,23.6311594625106,428.150878419716,3.68828348428887,14.5701705276437,B-C
26.71,0.0009484,0.925,31.1907485622755,7.58240434161112,23.6311592715696,428.150878484214,-2.17572299100895,14.4728626260846,B-C
26.71,0.0009484,0.9255,31.1907483209739,7.58240448242817,23.6311588886164,428.150878484283,0.833795137337616,14.3783337498274,B-C
26.71,0.0009484,0.926,31.190748194801,7.58240475329495,23.6311584925466,428.150878485852,-0.485356882173923,14.2806720526536,B-C
26.71,0.0009484,0.9265,31.1907479332103,7.58240478704471,23.6311581965499,428.150878486087,4.67944047740382,14.2029518991518,B-C
26.71,0.0009484,0.927,31.1907477765175,7.58240517366512,23.6311576376758,428.150878485938,10.9092022660109,14.1401397200429,B-C
26.71,0.0009484,0.9275,31.1907476168713,7.58240506259833,23.6311575919002,428.150878549577,14.5075171341759,14.110664872352,B-C
26.71,0.0009484,0.928,31.1907471788341,7.58240518716588,23.6311570250016,428.150878550164,26.4246073394685,14.1032201367706,B-C
26.71,0.0009484,0.9285,31.1907470504108,7.58240521563299,23.6311568671752,428.150878550631,27.9525105864677,14.13573494535,B-C
26.71,0.0009484,0.929,31.1907465356609,7.58240512074762,23.6311564475631,428.150878551041,40.8572480095271,14.1854832849997,B-C
