Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.653,23.6311507451056,31.1907585326885,7.58242325550809,428.127153490717,2.38778125831235,14.2249916088089,A-C
26.71,0.0009484,0.6535,23.6311508311344,31.1907587249748,7.58242336890363,428.127153490552,7.36845917364175,14.1604201518029,A-C
26.71,0.0009484,0.654,23.6311511861733,31.1907589964058,7.58242326160134,428.127153490327,15.8987651495664,14.1146006846333,A-C
26.71,0.0009484,0.6545,23.6311512537825,31.1907591249414,7.58242332588512,428.127153502157,18.7610223020521,14.1055279507808,A-C
26.71,0.0009484,0.655,23.6311515346051,31.1907595119747,7.58242343301706,428.127153502224,31.6075385502334,14.118001606912,A-C
26.71,0.0009484,0.6555,23.6311516320285,31.1907596283202,7.5824234512159,428.127153502156,32.5448555188489,14.1697803395139,A-C
26.71,0.0009484,0.656,23.6311517762437,31.1907600029501,7.58242369459019,428.127153501552,44.5314004358023,14.235257853645,A-C
26.71,0.0009484,0.6565,23.6311519041253,31.1907601015916,7.58242366369068,428.12715358536,43.9181955427884,14.329120799184,A-C
26.71,0.0009484,0.657,23.6311519149623,31.1907603570045,7.58242392520658,428.127153585241,48.9606016369535,14.421655316249,A-C
26.71,0.0009484,0.6575,23.6311520576109,31.1907605071708,7.58242393131338,428.127153585136,47.6949163033936,14.5236684624095,A-C
26.71,0.0009484,0.658,23.6311520389171,31.1907605806091,7.58242403227388,428.127153584743,42.8828698421258,14.60506013891,A-C
26.71,0.0009484,0.6585,23.6311521128123,31.1907607379567,7.58242411973207,428.12715358484,40.9661871438154,14.6787407234028,A-C
26.71,0.0009484,0.659,23.631152097585,31.1907606909969,7.58242408341506,428.127153584875,29.5365045571267,14.7170442539238,A-C
26.71,0.0009484,0.6595,23.6311520994018,31.1907608101444,7.58242420963697,428.127153584817,25.5181255021549,14.7340930069019,A-C
26.71,0.0009484,0.66,23.6311523476289,31.1907607126176,7.58242383352002,428.127153584735,14.3115819547839,14.7145182647172,A-C
26.71,0.0009484,0.6605,23.6311522521423,31.1907607384085,7.58242396425094,428.12715358482,7.95862926478535,14.6687906330601,A-C
26.71,0.0009484,0.661,23.631152543183,31.1907607573067,7.58242366545389,428.127153584693,3.66729780224531,14.595168246593,A-C
26.71,0.0009484,0.6615,23.6311525884492,31.1907607098427,7.58242356314282,428.12715358473,-3.36271105279713,14.5086167920939,A-C
26.71,0.0009484,0.662,23.6311528736559,31.1907608324455,7.58242338168245,428.127153584574,-0.948611370937473,14.4072017343432,A-C
26.71,0.0009484,0.6625,23.6311530279134,31.1907608182918,7.58242319412712,428.127153584358,-2.99070065378596,14.3149824878044,A-C
26.71,0.0009484,0.663,23.6311532546921,31.1907610123964,7.58242315324008,428.127153584225,3.03279912922633,14.224204464541,A-C
26.71,0.0009484,0.6635,23.6311536090511,31.1907611425991,7.58242290451335,428.127153584527,8.69225790303889,14.161663430514,A-C
26.71,0.0009484,0.664,23.6311537299613,31.1907613044988,7.58242294587912,428.12715358429,14.1969583458729,14.1137648224837,A-C
26.71,0.0009484,0.6645,23.6311541332366,31.1907615910945,7.58242281133703,428.127153584331,26.0328531945616,14.1066584806663,A-C
26.71,0.0009484,0.665,23.6311542666441,31.1907617370692,7.58242282391231,428.127153584279,28.7295118816351,14.117271676344,A-C
26.71,0.0009484,0.6655,23.6311545785265,31.1907620842295,7.58242285406889,428.127153584008,41.305340042848,14.1701904992997,A-C
26.71,0.0009484,0.666,23.6311547159301,31.1907621698569,7.58242279899963,428.127153583716,40.4244584487301,14.235034087137,A-C
26.71,0.0009484,0.6665,23.6311549087607,31.190762508301,7.58242295406917,428.127153583477,48.445406867352,14.3282586406409,A-C
26.71,0.0009484,0.667,23.6311550683159,31.1907625925383,7.58242287337219,428.127153583638,46.2582570350687,14.4228736217608,A-C
26.71,0.0009484,0.6675,23.6311550628627,31.1907627521995,7.58242304504989,428.127153583619,45.5028211840911,14.5218875999639,A-C
26.71,0.0009484,0.668,23.6311551858003,31.1907628833147,7.58242304751515,428.127153583244,43.9581000300404,14.6065518021487,A-C
26.71,0.0009484,0.6685,23.6311551705327,31.1907628636823,7.58242304271716,428.127153583306,34.806516830349,14.6775423236719,A-C
26.71,0.0009484,0.669,23.6311552462104,31.1907630171955,7.5824231221166,428.12715358319,32.5565117939117,14.7176459595325,A-C
26.71,0.0009484,0.6695,23.6311552908255,31.1907628929084,7.58242294097827,428.127153583188,21.0923644694182,14.7345202904973,A-C
26.71,0.0009484,0.67,23.631155302087,31.1907630208447,7.58242306616293,428.127153583001,16.7152234098326,14.7136538309576,A-C
26.71,0.0009484,0.6705,23.6311554600357,31.190762857407,7.58242271817211,428.12715358299,9.08154036981596,14.6700439193336,A-C
26.71,0.0009484,0.671,23.6311554559777,31.1907628597016,7.58242272426685,428.12715358084,2.48376326274777,14.5943959247085,A-C
26.71,0.0009484,0.6715,23.6311556984628,31.1907628134578,7.58242240912252,428.127153580768,2.00178203992373,14.5091443906676,A-C
26.71,0.0009484,0.672,23.6311557597267,31.1907627611127,7.58242228447819,428.127153580848,-2.79282851225727,14.4072776724627,A-C
